Year,PM2.5,PM10,NO2,CO,SO2,O3,Benzene,Temp,AQI,Decision,,,
2022,101.19,201.05,90.48,1.2,16.79,30.85,1.37,25.4,206,Poor,,,
2022,95.04,256.68,86.82,1.42,12.03,36.15,1.43,25.69,226,Poor,,,
2022,124.09,266.41,87.83,1.7,8.84,38.19,1.64,27,206,Poor,,,
2022,92.13,253.08,68.19,1.9,13.01,36.84,1.28,28.23,212,Poor,,,
2022,112.86,272.52,66.28,2.39,10.76,28.31,1.25,28.29,295,Poor,,,
2022,163.48,253.85,51.74,2.1,8.84,22.35,1.05,28,238,Poor,,,
2022,122.1,226.46,61.62,1.68,10.71,26.66,1.09,27.79,224,Poor,,,
2022,100.9,223.55,71.01,1.24,11.44,41.21,1.41,28.5,248,Poor,,,
2022,110.13,288,72.02,1.38,9.31,30.28,1.89,28.8,146,Moderate,,,
2022,71.93,173.11,49.84,1.7,19.04,35.21,0.76,28.35,156,Moderate,,,
2022,54.33,184.81,68.5,0.93,25.71,32.39,1.11,27.65,254,Poor,,,
2022,122.36,303.32,90.89,0.99,24.63,23.96,2.54,27.75,180,Moderate,,,
2022,51.27,209.13,67.83,1.19,25.07,25.09,1.24,28.55,157,Moderate,,,
2022,49.07,183.16,54,0.36,29.3,24.83,1.85,28.39,150,Moderate,,,
2022,48.5,181.79,68.14,1.73,20.98,20.24,2.06,28.58,175,Moderate,,,
2022,48.38,207.21,92.44,1.89,19.37,15.91,3.53,28.58,184,Moderate,,,
2022,81.11,212.91,83.16,1.72,39.5,16.9,3.42,30.19,189,Moderate,,,
2022,93.09,212.12,96.71,1.17,32.08,16.51,3.35,29.5,208,Poor,,,
2022,85.55,265.56,90.75,0.74,42.23,17.79,3.45,29.9,172,Moderate,,,
2022,67.43,162.79,62.38,0.53,28.57,20.01,1.86,30.43,195,Moderate,,,
2022,92.31,285.51,98.89,0.53,21.83,26.72,2.28,29.94,195,Moderate,,,
2022,97.27,242.44,83.57,0.52,28.76,15.69,2.33,30.31,218,Poor,,,
2022,98.91,306.2,89.76,0.49,29.14,18.26,2.91,30.54,249,Poor,,,
2022,95.18,210.49,88.91,0.43,30.74,24.87,2.31,30.91,232,Poor,,,
2022,85.27,230.96,100.96,0.55,27.14,30.78,2.95,30.37,196,Moderate,,,
2022,99.72,271.36,103.86,0.57,16.1,36.48,3.02,31.23,232,Poor,,,
2022,109.48,243.58,115.02,0.59,19.1,32.63,2.79,31.77,267,Poor,,,
2022,89.2,254.26,118.15,0.64,15.05,39.61,3.69,32.02,209,Poor,,,
2022,134.54,265.66,97.26,0.54,18.59,37.72,2.88,33.31,233,Poor,,,
2022,94.56,252.09,115.91,1.13,21.78,39.25,2.02,33.03,223,Poor,,,
2022,75.32,260.87,106.04,0.63,16.99,23.53,2.5,31.14,206,Poor,,,
2022,101.76,226.71,94.14,0.5,14.12,24.94,2.28,33.28,217,Poor,,,
2022,75.22,303.7,55.25,0.41,16.73,18.92,1.32,32.82,250,Poor,,,
2022,81.31,235.03,65.48,0.48,20.46,26.21,1.54,31.32,197,Moderate,,,
2022,110.41,290.68,86.18,1.11,16.31,24,2.2,31.25,239,Poor,,,
2022,87.06,243.46,82.52,0.89,15.09,27.04,2.24,31.68,221,Poor,,,
2022,77.79,238.47,97.1,0.79,12.19,29.25,2.13,32.3,210,Poor,,,
2022,78.93,198.34,74,0.7,14.65,40.74,1.76,37.19,195,Moderate,,,
2022,51.33,262.62,83.39,0.83,12.39,44.27,1.7,34.9,239,Poor,,,
2022,103.51,301.13,74.91,0.94,14.38,36.56,1.69,30.64,227,Poor,,,
2022,93.01,308.81,65.42,0.87,12.16,29.01,1.7,31.32,264,Poor,,,
2022,77.83,235.8,70.95,0.77,10.07,40.75,1.52,34.67,203,Poor,,,
2022,92.89,236.45,54.26,0.78,11.54,48.96,1.23,35.31,240,Poor,,,
2022,97.92,296.33,53.35,1.33,11.49,31.13,1.19,34.16,254,Poor,,,
2022,117.74,264.18,80.1,1.87,11.71,24.85,1.45,32.46,242,Poor,,,
2022,77.57,236.73,102.89,1.28,13.13,31.71,2.61,33,233,Poor,,,
2022,72.02,451.81,142.93,1.07,22.77,32.36,3.54,30.4,240,Poor,,,
2022,88.41,285.57,89.91,0.73,18.57,43.7,2.56,37.97,188,Moderate,,,
2022,74.75,259.03,88.75,0.81,17.26,34.19,2.53,35.84,247,Poor,,,
2022,96.72,298.89,50.79,1.38,15.49,36.74,2.12,32.26,241,Poor,,,
2022,97.41,302.56,39.71,1.33,12.04,34,1.24,32.75,239,Poor,,,
2022,76.8,352.3,39.22,1.47,13.98,57.06,1.3,32.51,305,Very Poor,,,
2022,77.77,224,39.27,1.69,10.03,50.73,1.29,31.11,206,Poor,,,
2022,44.48,237.85,75.89,1.48,12,53.39,1.65,31.6,230,Poor,,,
2022,34.22,289.73,52.23,1.4,12.47,38.2,1.85,31.4,245,Poor,,,
2022,61.34,226.29,60.6,1.01,21.14,51.82,1.57,34.07,201,Poor,,,
2022,90.94,182.18,51.93,1.19,15.68,39.82,1.29,30.56,199,Moderate,,,
2022,67.61,160.56,37.26,1.66,10.92,28.36,1.2,32.6,146,Moderate,,,
2022,69.03,142.88,41.57,1.63,10.43,28.11,1.23,32.46,155,Moderate,,,
2022,60.96,154.43,44.98,1.55,14.79,30.64,1.2,33.46,134,Moderate,,,
2022,60.68,163.47,41.99,1.59,10.12,34.6,1.22,34.95,140,Moderate,,,
2022,58.12,176.42,43.11,1.47,12.15,29.38,1.47,33.44,149,Moderate,,,
2022,97.83,239.94,58.69,1.28,22.12,28.5,2.18,35.34,199,Moderate,,,
2022,88.38,250.03,81.16,1.64,29.54,9.07,6.98,28.85,190,Moderate,,,
2022,7.5,464.1,37.49,0.9,13.37,37,1.09,40.63,196,Moderate,,,
2022,89.8,290.92,84.65,1.23,44.43,25.62,1.33,35.36,178,Moderate,,,
2022,75.58,212.18,69.96,0.93,17.2,22.2,1.41,33.52,194,Moderate,,,
2022,65.3,243.09,71.37,0.67,19.76,32.17,1.42,35.2,186,Moderate,,,
2022,96.34,309.75,72.53,0.64,14.26,30.62,1.55,36.33,248,Poor,,,
2022,95.96,324.97,45.36,0.48,8.63,24.28,1.11,34.96,290,Poor,,,
2022,65.47,218.85,47.26,0.61,13.39,32.53,1.14,34.24,182,Moderate,,,
2022,51.32,127.9,40.26,0.63,8.57,22.28,1.09,26.38,140,Moderate,,,
2022,23.94,104.95,42.56,0.61,6.48,22.45,1.14,25.26,95,Satisfactory,,,
2022,79.08,192.24,51.67,0.58,6.65,25.1,1.48,28.38,170,Moderate,,,
2022,63.78,241.33,64.33,0.74,4.69,29.96,1.74,29.5,201,Poor,,,
2022,98.56,203.96,56.7,0.72,8.14,22.04,1.29,31.96,189,Moderate,,,
2022,86.06,234.54,50.51,0.84,15.49,18.24,1.3,31.3,190,Moderate,,,
2022,75.07,245.35,51.19,1.02,11.74,25.91,1.56,33.26,224,Poor,,,
2022,68.36,207.99,50.94,1,15.26,26.4,1.7,32.2,172,Moderate,,,
2022,40.28,307.26,67.71,1.07,7.96,39.34,1.81,34.37,180,Moderate,,,
2022,85.76,280.48,126.27,1.01,8.37,26.73,2.7,33.94,129,Moderate,,,
2022,82.76,218.8,95.28,0.99,16.95,28.16,1.87,35.01,193,Moderate,,,
2022,85.5,247.64,110.96,0.96,18.06,36.24,2.09,34.27,228,Poor,,,
2022,111.32,281.4,163.33,0.78,16.3,37.84,2.05,35.05,225,Poor,,,
2022,99.07,246.28,128,0.98,21.49,36.83,1.47,36.56,203,Poor,,,
2022,82.92,192.01,116.22,0.79,22.44,26.45,1.35,35.41,182,Moderate,,,
2022,63.53,206.54,135.47,0.87,23.05,24.24,1.49,36.09,172,Moderate,,,
2022,68.69,254.9,44.39,1.08,10.66,18.93,2.2,36.63,175,Moderate,,,
2022,74.42,237.86,120.01,0.8,14.17,40.65,1.6,37.53,196,Moderate,,,
2022,66.32,300.56,39.44,0.8,17.01,27.33,1.68,37.29,231,Poor,,,
2022,67.17,211.12,35.87,0.83,17.86,30.77,1.72,37.91,225,Poor,,,
2022,70.59,200.94,36.67,0.83,17.84,32.74,1.57,37.47,177,Moderate,,,
2022,59.44,224.56,29.26,0.8,20.3,33.07,1.5,37.6,151,Moderate,,,
2022,73.39,268.37,25,0.85,17.78,22.66,1.51,34.97,217,Poor,,,
2022,53.84,130.4,23.78,0.98,13.14,23.6,1.45,35.91,176,Moderate,,,
2022,51.61,122.98,26.17,0.92,34.38,19.75,1.45,31.03,165,Moderate,,,
2022,39.51,88.2,27.04,0.91,13.87,20.82,1.4,27.86,162,Moderate,,,
2022,40.18,98.79,23.51,0.87,21.45,18.09,1.11,26.82,106,Moderate,,,
2022,29.15,207.22,27.15,0.78,8.49,12.06,1.33,26.29,125,Moderate,,,
2022,29.31,135.18,26.8,0.84,11.59,25.29,1.15,28.74,115,Moderate,,,
2022,29.37,145.24,27.76,0.86,11.58,23.99,1.15,28.63,132,Moderate,,,
2022,28.85,178.49,25.3,0.61,12.38,25.59,1.15,29.9,132,Moderate,,,
2022,46.39,206.04,29.15,0.77,23.82,40.44,1.1,31.94,152,Moderate,,,
2022,62.03,242.24,27.64,0.84,21.82,35.23,1.19,32.11,187,Moderate,,,
2022,59.61,315.8,36.03,0.83,20.57,32.66,1.45,32.38,282,Poor,,,
2022,53.12,213.19,24.78,0.89,15.18,33.5,1.1,33.24,218,Poor,,,
2022,41.91,155.34,23.03,0.85,10.76,43.96,1.06,34.1,141,Moderate,,,
2022,50.5,187.97,23.81,0.89,10.14,26.57,1.1,34.5,137,Moderate,,,
2022,53.88,173.51,22.74,0.78,10.84,130.94,1.07,32.54,161,Moderate,,,
2022,47.23,123.55,30.29,0.46,13.36,77.98,1.07,27.69,137,Moderate,,,
2022,46.83,76.37,54.92,0.61,17.52,53.79,1.27,27.75,251,Poor,,,
2022,38.94,125.18,47.75,0.83,20.16,84.1,1.23,29.3,262,Poor,,,
2022,39.3,82.16,43.13,0.75,15.91,70.19,1.14,28.95,85,Satisfactory,,,
2022,81.4,160.22,54.77,0.78,15.92,92.53,1.24,29.96,126,Moderate,,,
2022,51.6,122.8,66.98,0.71,7.9,30.64,1.1,34.01,131,Moderate,,,
2022,48.44,127.15,65.13,0.7,18.34,43.95,1.06,32.92,112,Moderate,,,
2022,56.03,94.58,49.88,0.75,12.03,48.17,1.05,33.87,116,Moderate,,,
2022,54.72,97.77,47.32,0.77,25.35,46.38,1.06,33.79,92,Satisfactory,,,
2022,59.84,105.92,57.6,0.76,15.73,52.63,1.05,30.01,130,Moderate,,,
2022,50.96,88.07,57.26,0.58,14.21,50.71,1.06,29.69,86,Satisfactory,,,
2022,75.67,106,42.79,0.63,10.42,70.04,1.12,31.5,135,Moderate,,,
2022,52.21,93.09,38.99,0.79,11.95,83.43,1.08,28.4,125,Moderate,,,
2022,50.39,75.12,37.12,0.87,28.86,27.91,1.07,30.18,113,Moderate,,,
2022,42.68,70.51,44.31,0.58,18.8,25.32,1.08,31.34,73,Satisfactory,,,
2022,24.04,62.13,34.1,0.71,17.05,17.85,1.06,30.65,61,Satisfactory,,,
2022,23.79,62.29,36.79,0.68,20.24,22.47,1.09,28.48,62,Satisfactory,,,
2022,27.66,60.84,37.16,0.72,13.25,18.58,1.07,28.66,60,Satisfactory,,,
2022,52.82,75.39,40.61,0.78,12.03,25.74,5.21,32.02,72,Satisfactory,,,
2022,46.09,80.47,47.73,0.94,9.11,30.3,2.86,32.08,98,Satisfactory,,,
2022,42.14,70.35,28.48,0.71,12.88,23.9,1.83,29.07,89,Satisfactory,,,
2022,56.08,152.16,8.5,0.98,14.11,18.09,1.66,28.35,51,Satisfactory,,,
2022,65.85,141.01,10.76,1.15,14.99,21.96,2.73,28.4,189,Moderate,,,
2022,28.79,68.29,13.25,0.68,18.21,34.34,1.19,28.82,91,Satisfactory,,,
2022,26.03,59.89,12.24,0.48,16.41,34.66,1.07,30.49,60,Satisfactory,,,
2022,24.56,51.96,11.62,0.54,16.37,29.83,1.07,30.52,61,Satisfactory,,,
2022,34.95,67.96,11.38,1.08,25.69,22.82,1.06,29.32,62,Satisfactory,,,
2022,43.33,95.11,11.02,0.66,20.16,28.83,1.12,29.32,76,Satisfactory,,,
2022,44.02,84.93,13.25,0.86,22.76,26.79,1.31,28.73,97,Satisfactory,,,
2022,28.27,59.26,22.73,0.97,16.13,25.97,1.31,27.36,67,Satisfactory,,,
2022,32.25,63.81,22.48,0.57,10.71,25.11,1.22,27.77,56,Satisfactory,,,
2022,33.09,77.7,19.37,0.83,15.76,25.15,0.9,27.52,76,Satisfactory,,,
2022,40.63,80.34,15.57,0.89,11.85,21.86,0.94,28.91,79,Satisfactory,,,
2022,42.34,90.34,15.87,0.8,13.9,20.88,0.88,30.83,79,Satisfactory,,,
2022,60.4,139.65,39.39,0.91,11.64,19.27,1.52,29.24,117,Moderate,,,
2022,62.77,117.55,14.59,0.58,12.55,21.32,0.71,29.06,117,Moderate,,,
2022,45.24,89.97,12.61,1.73,10.49,21.06,0.87,28.16,85,Satisfactory,,,
2022,68.97,156.11,38.39,0.38,11.05,20.1,1.43,28.82,111,Moderate,,,
2022,65.46,140.61,55.86,0.82,9.95,21.55,1.09,26.79,191,Moderate,,,
2022,54.03,117.08,60.24,1.26,10,20.7,1.07,29.49,89,Satisfactory,,,
2022,48.74,119.28,62.33,1.14,9.99,17.21,1.21,31.61,116,Moderate,,,
2022,29.77,90.6,39.61,0.79,15.39,18.63,0.86,32.02,108,Moderate,,,
2022,19.99,54.19,52.7,0.89,12.18,16.43,0.8,28.71,52,Satisfactory,,,
2022,25.35,56.85,42.56,0.94,9.57,14.61,0.8,30.53,63,Satisfactory,,,
2022,30.04,65.38,36.95,0.73,9.51,12.71,0.85,30.2,63,Satisfactory,,,
2022,34.68,67.68,24.47,0.6,11.46,22.03,0.94,28.6,70,Satisfactory,,,
2022,23.02,51.21,33.19,0.64,12.37,23.85,0.86,28.54,61,Satisfactory,,,
2022,26.64,56.91,34.55,0.56,14.49,19.19,0.74,28.6,46,Good,,,
2022,23.67,47.12,38.75,0.6,14.13,13.55,0.74,28.87,50,Good,,,
2022,29.42,56.77,38.66,0.6,14.32,14.6,1.17,30.45,57,Satisfactory,,,
2022,26.91,60.7,34.27,0.82,11.02,13.31,0.92,30.87,57,Satisfactory,,,
2022,42.04,98.06,39.53,0.59,11.42,11.43,1.24,29.38,76,Satisfactory,,,
2022,59.35,119.34,45.92,0.85,10.65,11.05,1.1,30.7,119,Moderate,,,
2022,44.81,102.42,46.64,0.75,8.14,12.4,0.88,31.11,116,Moderate,,,
2022,29.52,85.3,42.28,0.73,13.35,14.37,0.72,30.12,72,Satisfactory,,,
2022,31.99,69.7,29.3,0.72,11.65,13.88,0.78,28.69,72,Satisfactory,,,
2022,43.93,108.6,24.3,0.65,9.13,14.71,1.04,29.85,81,Satisfactory,,,
2022,34.5,92.58,23.1,1.33,7.02,14.48,1.01,30.8,111,Moderate,,,
2022,28.96,98.3,20.86,0.62,11.57,14.26,0.96,30.75,85,Satisfactory,,,
2022,55.92,134.8,30.67,1.07,9.75,10.53,0.9,30.62,107,Moderate,,,
2022,55.3,144,24.5,0.68,9.53,17.92,0.88,30.24,132,Moderate,,,
2022,68.84,131.45,42.1,0.93,13.15,22.41,3.45,30.01,115,Moderate,,,
2022,61.81,131.53,24.13,0.84,15.71,33.92,3.96,31.69,151,Moderate,,,
2022,62.87,123.12,18.73,0.89,13.99,27.09,2.98,32.34,120,Moderate,,,
2022,71.88,153.37,44.91,0.83,19.53,23.31,8.13,29.81,117,Moderate,,,
2022,39.45,111.65,13.23,0.85,9.7,22.49,3.63,31.61,114,Moderate,,,
2022,37.03,170.36,21.6,0.87,11.92,33.48,2.35,32.29,139,Moderate,,,
2022,49.53,103.61,69.29,0.88,8.24,47,2.37,32.51,145,Moderate,,,
2022,84.77,136.87,37.29,0.94,7.04,43.75,3.19,31.28,154,Moderate,,,
2022,81.42,141.44,33.83,0.76,9.35,34.18,3.15,31.32,184,Moderate,,,
2022,72.58,115.41,22.37,0.51,5.02,31.64,2.32,31.53,137,Moderate,,,
2022,34.91,90.93,19.8,0.5,6.61,29.43,2.32,31.27,102,Moderate,,,
2022,22.44,81.71,27.07,0.52,8.42,30.33,2.12,30.22,82,Satisfactory,,,
2022,20.48,65.06,23.42,0.58,7.42,31.69,1.65,30.82,72,Satisfactory,,,
2022,40.94,86.45,22.58,0.75,16.14,35.61,1.63,31.22,71,Satisfactory,,,
2022,40.37,81.71,21.6,0.64,8.83,50.07,1.69,31.07,95,Satisfactory,,,
2022,29.24,82.15,14.72,0.57,18.52,20.61,1.5,28.24,73,Satisfactory,,,
2022,24.27,62.69,16.53,0.52,14.2,21.32,1.54,25.63,74,Satisfactory,,,
2022,23.6,60.36,13.39,0.48,8.39,17.53,3.66,24.19,63,Satisfactory,,,
2022,21.09,79.75,35.29,0.55,9.18,17.55,2.78,27.5,61,Satisfactory,,,
2022,43.07,114.51,83.26,0.59,10.32,20.25,2.95,28.41,96,Satisfactory,,,
2022,29.01,142.02,69.01,0.9,10.04,23.7,3.87,27.96,144,Moderate,,,
2022,20.33,71.27,64.28,0.96,8.9,31.07,4.26,27.3,93,Satisfactory,,,
2022,28.78,90.52,59.99,0.94,4.47,32.96,4.88,26.14,85,Satisfactory,,,
2022,39.5,60.47,69.6,0.8,11.8,26.69,2.31,24.97,77,Satisfactory,,,
2022,35.82,68.05,85.85,0.58,6.13,15.53,2.26,24.31,108,Moderate,,,
2022,23.63,52.52,73.21,0.59,14.76,14.12,1.68,24.72,87,Satisfactory,,,
2022,25.64,57.72,73.69,0.59,7.07,14.94,2.59,26.33,99,Satisfactory,,,
2022,50.99,118.23,64.17,1.19,17.79,17.65,3.68,28.15,95,Satisfactory,,,
2022,39.03,177.26,62.18,1.01,11.03,25.77,3.72,27.72,140,Moderate,,,
2022,57.25,178.47,66.62,1.09,10.13,43.15,4.85,28.04,149,Moderate,,,
2022,54.34,165.97,58.75,0.97,5.71,35.66,4.09,27.94,148,Moderate,,,
2022,58.07,206.68,103.8,1.31,18.99,34.98,5.12,28.26,174,Moderate,,,
2022,66.69,300.79,88.13,0.6,27.48,26.31,4.75,28.45,179,Moderate,,,
2022,83.02,272.6,103.81,0.8,21.28,28.95,4.34,29.04,270,Poor,,,
2022,75.18,185.94,84.9,1.22,15.63,31.75,2.86,29.06,196,Moderate,,,
2022,65.9,134.34,95.42,1.28,15.75,45.25,4.17,29.12,136,Moderate,,,
2022,68.32,172.86,97.64,1.66,20.49,39.26,3.73,28.24,171,Moderate,,,
2022,20.04,55.7,72.59,0.92,28.04,25.56,1.61,25.47,103,Moderate,,,
2022,24.09,54.45,77.77,0.98,22.32,23.54,1.67,25.78,114,Moderate,,,
2022,25.99,58.98,79.43,1.09,24.98,24.89,1.78,25.89,123,Moderate,,,
2022,26.87,59.9,80.34,1.1,25.89,21.89,1.87,26.86,124,Moderate,,,
2022,20.04,55.7,72.59,0.92,28.04,25.56,1.61,25.47,116,Moderate,,,
2022,31.36,75.74,158.3,1.19,12.06,12.35,4.98,25.45,129,Moderate,,,
2022,67.08,144.39,181.5,1.15,8.87,25.01,7.65,25.06,101,Moderate,,,
2022,56.99,124.16,139.48,1.01,15.19,26.05,5.49,25.45,132,Moderate,,,
2022,67.12,148.66,113.62,1.27,14.34,49.87,4.57,26.38,141,Moderate,,,
2022,76.12,177.11,119.28,1.49,18.96,61.12,4.48,25.15,160,Moderate,,,
2022,90.78,192.47,128.62,1.45,15.78,57.09,7.44,24.74,205,Poor,,,
2022,91.36,234.68,132.85,1.7,16.99,88.16,8.99,26.12,196,Moderate,,,
2022,75.26,184.86,62.04,1.19,11.35,50.58,12.2,23.58,184,Moderate,,,
2022,70.77,189.19,38.1,1.15,9.52,52.01,7.49,26.28,176,Moderate,,,
2022,87.4,234.43,37.93,1.2,8.98,48.86,7.22,24.8,183,Moderate,,,
2022,82.99,210.89,24.62,0.92,7.44,51.34,7.64,24.48,189,Moderate,,,
2022,82.65,232.53,26.67,1.1,11.39,52.12,9.39,25.23,201,Poor,,,
2022,74.51,239.38,24.4,1.3,8.15,51.26,4.7,23.06,185,Moderate,,,
2022,148.49,251.18,27.22,1.23,19.8,62.13,5.22,25.03,223,Poor,,,
2022,150.39,265.78,23.88,1.16,20.03,33.13,4.44,23.82,301,Very Poor,,,
2022,145.06,250.06,24.08,1,9.8,24.87,5.65,22.76,283,Moderate,,,
2022,154.34,304.4,29.11,1.08,7.94,22.42,9.61,22.69,342,Very Poor,,,
2022,153.32,368.12,25.1,1.01,5.08,16.03,13.29,22.39,303,Very Poor,,,
2022,120.24,279.46,13.5,1.26,8.66,18.44,9.65,22.16,307,Very Poor,,,
2022,173.04,375.48,11.99,2.16,10.75,20.28,10.64,22.44,292,Poor,,,
2022,168.03,436.3,10.83,1.96,14.32,12.79,11.51,22.7,324,Very Poor,,,
2022,131.49,368.69,11.79,1.82,14.57,20.96,8.73,22.88,380,Very Poor,,,
2022,198.44,379.6,12.67,1.46,15.37,20.84,7.38,23.35,325,Very Poor,,,
2022,278.36,392.22,12.97,1.24,14.89,21.65,8.79,22.98,403,Severe,,,
2022,193.67,385.48,10.2,1.05,15.71,19.32,9.61,23.16,366,Very Poor,,,
2022,108.31,262.7,12.8,1.08,19.91,17.06,4.03,23.4,263,Poor,,,
2022,143.24,299.74,13.19,1.14,24.21,19.08,4.07,23.11,283,Poor,,,
2022,129.47,294.54,12.17,0.98,25.05,15.88,4.92,23.49,318,Very Poor,,,
2022,138.3,265.11,13.02,1.11,22.79,15.57,5.55,23.09,271,Poor,,,
2022,123.27,179.76,15.02,1.12,38.39,16.36,5.02,22.59,307,Very Poor,,,
2022,122.75,185.02,17.1,0.47,45.94,23.34,5.83,22.69,287,Poor,,,
2022,119.78,182.84,19.26,0.43,35.01,17.95,4.85,22.54,262,Poor,,,
2022,131.15,231.45,18.29,0.38,45,25.57,5.45,21.95,250,Poor,,,
2022,114.65,194.86,17.25,0.42,38.82,24.45,5.68,20.98,252,Poor,,,
2022,124.89,210.52,15.72,0.44,41.78,21.34,5.98,21.65,272,Poor,,,
2022,104.21,208.04,19.24,0.42,25.63,19.13,5.62,21.53,240,Poor,,,
2022,91.07,210.26,18.87,0.59,33.49,22.08,3.77,21.47,240,Poor,,,
2022,99.65,198.95,18.59,0.87,18.75,24.92,4.24,19.98,214,Poor,,,
2022,120.69,197.18,18.08,0.84,22.34,18.91,6.57,18.93,255,Poor,,,
2022,97.88,206.2,17.12,1.01,27.63,12.44,8.73,18.07,221,Poor,,,
2022,100.44,203.13,17.93,1.07,17.59,14.13,5.64,19.18,219,Poor,,,
2022,84.13,199.06,33.49,1.15,23.61,15.11,5.48,19.94,200,Moderate,,,
2022,117.51,230.13,46,1.17,19.13,15.49,5.01,20.2,228,Poor,,,
2022,117.22,246.72,50.53,1.03,18.25,14.57,7.35,19.81,272,Poor,,,
2022,127.19,324.02,55.81,1.1,13.55,10.03,7.37,17.33,257,Poor,,,
2022,115.58,335.42,113.69,1.06,12.08,19.95,13.72,17.83,315,Very Poor,,,
2022,107.07,293.67,51.25,1.04,6.31,20.17,6.53,18.43,263,Poor,,,
2022,100.75,279.31,54.07,0.82,17.03,21.51,5.87,17.79,230,Poor,,,
2022,136.35,384.48,87.71,0.77,6.14,20.23,9.04,16.65,292,Poor,,,
2022,138.76,315.32,91.9,0.49,13.88,16.48,11.17,16.75,291,Poor,,,
2022,134.19,292.07,83.78,0.98,4.57,13.55,14.38,16.95,303,Very Poor,,,
2022,126.52,210.91,21.21,0.58,14.13,22.12,9,17.27,259,Poor,,,
2022,141.43,340.37,18.85,0.64,23.67,17.96,8.8,17.4,307,Very Poor,,,
2022,168.04,338.38,17.22,0.55,12.7,16.07,7,16.74,322,Very Poor,,,
2022,171.75,343.98,33.67,0.73,9.25,16.06,9.36,16.82,354,Very Poor,,,
2022,116.72,256.83,36.19,0.6,6.65,15.68,4.8,16.5,276,Poor,,,
2022,121.22,304.1,43.59,0.67,24.37,21.03,3.45,18.21,269,Poor,,,
2022,129.6,258.28,41.34,0.83,22.57,20.46,4.04,17.96,288,Poor,,,
2022,131.36,253.32,38.76,0.78,20.88,19.46,3.64,17.28,269,Poor,,,
2022,124.8,268.21,28.97,0.65,22.27,12.31,8.49,17.06,289,Poor,,,
2022,146.06,357.12,23,0.41,16.85,12.23,10.69,17.13,327,Very Poor,,,
2022,72.4,250.18,25.82,0.32,13.97,9.35,4.46,19.17,227,Poor,,,
2022,49.49,239.21,26.25,0.36,21.35,10.87,3.76,18.96,195,Moderate,,,
2022,48.68,225.16,26.53,0.38,18.24,15.19,2.56,18.1,189,Moderate,,,
2022,89.65,221.2,27.4,0.79,15.19,20.67,3.04,18.13,192,Moderate,,,
2022,96.66,236.77,27.71,0.84,24.3,15.75,3.67,16.81,215,Poor,,,
2022,91.41,207.69,17.76,0.79,26.57,17.37,5.52,15.61,217,Poor,,,
2022,102.49,203.73,8.07,0.87,18.56,13.51,7.53,15.3,208,Poor,,,
2022,148.71,280.06,7.89,0.94,20.25,10.38,8.64,14.88,274,Poor,,,
2022,140.06,260.53,9.5,0.89,33.31,9.68,5.86,15.1,309,Very Poor,,,
2022,112.31,237.19,10.49,0.9,15.21,8.13,7.47,13.66,261,Poor,,,
2022,117.58,337.44,11.3,0.83,17.31,11.93,8.5,12.72,268,Poor,,,
2022,156.87,349.02,10.93,0.9,16.36,22.77,11.4,11.7,278,Poor,,,
2022,102.11,281.95,11.01,0.9,14.53,22.62,10.34,11.82,313,Very Poor,,,
2022,78.15,269.32,10.35,0.68,11.74,28.42,8.21,13.05,206,Poor,,,
2022,96.05,265.54,8.96,0.96,14.34,27.27,6.29,10.4,212,Poor,,,
2022,111.29,267.47,9.4,0.69,14.31,17.2,8.81,9.2,212,Poor,,,
2022,86.68,243.25,9.47,0.53,12.61,22.86,10.7,11.49,238,Poor,,,
2022,101.02,281.8,10.26,0.56,18.82,33.42,9.24,14.51,210,Poor,,,
2022,130.34,356.44,10.03,0.46,14.88,32.02,9.3,15.12,268,Poor,,,
2022,152.73,341.18,13.39,0.73,16.64,25.08,10.83,14.81,297,Poor,,,
2022,111.05,201.54,14.97,1.44,9.53,19.8,6.26,14.36,194,Moderate,,,
2023,90.51,180.72,13.77,1.7,11.77,28.07,6.17,13.99,257,Poor,,,
2023,140.46,256.39,12.59,1.81,15.17,13.37,6.84,12.34,305,Very Poor,,,
2023,139.34,276.09,12.31,1.57,13.8,25.89,5.69,11.23,266,Poor,,,
2023,121.51,222.86,12.66,1.62,10.58,17.42,5.7,9.21,307,Very Poor,,,
2023,144.72,280.85,12.06,1.86,15.97,11.06,7.94,8.61,321,Very Poor,,,
2023,156.04,198.75,13.29,1.97,10.8,13.92,8.41,8.6,277,Poor,,,
2023,122.29,248.83,13.79,1.91,12.69,11.53,8.93,8.42,267,Poor,,,
2023,135.91,261.47,13.49,2.17,13.07,11.14,11.18,9.4,310,Very Poor,,,
2023,147.74,290.3,16.45,2.93,12.41,9.47,16.15,9.44,302,Very Poor,,,
2023,135.64,271.06,15.41,2.1,18,10.69,9.93,11.58,259,Poor,,,
2023,107.14,221.5,38.02,1.32,15.18,6.09,5.59,10.72,302,Very Poor,,,
2023,134.81,253.54,74.26,1.5,19.3,32.78,7.26,13.49,298,Poor,,,
2023,126.43,246.35,76.55,1.54,23.91,31.24,7.2,14.98,267,Poor,,,
2023,98.75,220.21,69.39,0.96,19.21,21.63,5.51,13.29,256,Poor,,,
2023,93.34,177.37,62.91,1.06,9.78,45.69,4.55,12.98,230,Poor,,,
2023,101.17,202.26,73.25,1.25,15.23,27.15,6.62,11.56,238,Poor,,,
